
==================================================
Starting Trial 0
Parameters: batch_size=8, lr=0.000018, epochs=30, weight_decay=0.000002, dropout=0.39
==================================================

Fold 1/5
  Epoch 19/43 | Train Loss: 0.4114, Acc: 0.8507, F1: 0.8494 | Val Loss: 0.2804, Acc: 0.8991, F1: 0.8953
  Epoch 20/43 | Train Loss: 0.3966, Acc: 0.8582, F1: 0.8578 | Val Loss: 0.2955, Acc: 0.8770, F1: 0.8771
  Epoch 21/43 | Train Loss: 0.4010, Acc: 0.8543, F1: 0.8531 | Val Loss: 0.3524, Acc: 0.8659, F1: 0.8631
  Epoch 22/43 | Train Loss: 0.3730, Acc: 0.8677, F1: 0.8662 | Val Loss: 0.2822, Acc: 0.9117, F1: 0.9064
  Epoch 23/43 | Train Loss: 0.3812, Acc: 0.8590, F1: 0.8574 | Val Loss: 0.3048, Acc: 0.8785, F1: 0.8780
  Epoch 24/43 | Train Loss: 0.3439, Acc: 0.8772, F1: 0.8764 | Val Loss: 0.3036, Acc: 0.8991, F1: 0.9016
  Epoch 25/43 | Train Loss: 0.3471, Acc: 0.8712, F1: 0.8701 | Val Loss: 0.2878, Acc: 0.9054, F1: 0.9052
  Epoch 26/43 | Train Loss: 0.3181, Acc: 0.8859, F1: 0.8847 | Val Loss: 0.2931, Acc: 0.8927, F1: 0.8945
  Epoch 27/43 | Train Loss: 0.3479, Acc: 0.8803, F1: 0.8800 | Val Loss: 0.2347, Acc: 0.9243, F1: 0.9236
  Epoch 28/43 | Train Loss: 0.2984, Acc: 0.8945, F1: 0.8944 | Val Loss: 0.2196, Acc: 0.9211, F1: 0.9201
  Epoch 29/43 | Train Loss: 0.3010, Acc: 0.8945, F1: 0.8940 | Val Loss: 0.3900, Acc: 0.8281, F1: 0.8141
  Epoch 30/43 | Train Loss: 0.3036, Acc: 0.8914, F1: 0.8903 | Val Loss: 0.2071, Acc: 0.9211, F1: 0.9193
